shock,origin,destination,pair,base_cost,shock_cost,delta_cost,pct_increase,rerouted,disconnected,port_behind_choke
Bab_el_Mandeb,Bandar_Abbas,Dammam,Bandar_Abbas__Dammam,773.1910488471711,773.1910488471711,0.0,0.0,False,False,False
Bab_el_Mandeb,Bandar_Abbas,Djibouti,Bandar_Abbas__Djibouti,3340.263781902503,3340.263781902503,0.0,0.0,False,False,False
Bab_el_Mandeb,Bandar_Abbas,Dubai,Bandar_Abbas__Dubai,242.1306323075159,242.1306323075159,0.0,0.0,False,False,False
Bab_el_Mandeb,Bandar_Abbas,Durban,Bandar_Abbas__Durban,7664.689430654648,7664.689430654648,0.0,0.0,False,False,False
Bab_el_Mandeb,Bandar_Abbas,Felixstowe,Bandar_Abbas__Felixstowe,12239.944763004716,15891.7798192882,3651.835056283484,29.83538836973489,True,False,False
Bab_el_Mandeb,Bandar_Abbas,Gdansk,Bandar_Abbas__Gdansk,13347.237802951508,16999.07285923499,3651.835056283484,27.360230709877246,True,False,False
Bab_el_Mandeb,Bandar_Abbas,Genoa,Bandar_Abbas__Genoa,8704.838542058298,12356.673598341782,3651.835056283484,41.95178392613806,True,False,False
Bab_el_Mandeb,Bandar_Abbas,Halifax,Bandar_Abbas__Halifax,17089.388651380286,20741.22370766377,3651.835056283482,21.369021038611162,True,False,False
Bab_el_Mandeb,Bandar_Abbas,Hamburg,Bandar_Abbas__Hamburg,12772.70044501876,16424.535501302245,3651.8350562834858,28.590939496335476,True,False,False
Bab_el_Mandeb,Bandar_Abbas,Helsinki,Bandar_Abbas__Helsinki,13981.55806105141,17633.393117334894,3651.835056283484,26.118942111726756,True,False,False
Bab_el_Mandeb,Bandar_Abbas,Hong_Kong,Bandar_Abbas__Hong_Kong,9936.50029324024,9936.50029324024,0.0,0.0,False,False,False
Bab_el_Mandeb,Bandar_Abbas,Houston,Bandar_Abbas__Houston,21272.841053688,23256.7790820671,1983.9380283790997,9.326154524316117,True,False,False
Bab_el_Mandeb,Bandar_Abbas,Jebel_Ali,Bandar_Abbas__Jebel_Ali,274.97270235922184,274.97270235922184,0.0,0.0,False,False,False
Bab_el_Mandeb,Bandar_Abbas,Jeddah,Bandar_Abbas__Jeddah,4554.370707918908,8206.205764202392,3651.835056283484,80.1830876422479,True,False,False
Bab_el_Mandeb,Bandar_Abbas,Kaohsiung,Bandar_Abbas__Kaohsiung,10242.842443411637,10242.842443411637,0.0,0.0,False,False,False
Bab_el_Mandeb,Bandar_Abbas,Lagos,Bandar_Abbas__Lagos,15837.961637602133,17720.557714726536,1882.5960771244027,11.886605866343212,True,False,False
Bab_el_Mandeb,Bandar_Abbas,Le_Havre,Bandar_Abbas__Le_Havre,11951.768668889414,15603.603725172898,3651.835056283484,30.554766892278053,True,False,False
Bab_el_Mandeb,Bandar_Abbas,Los_Angeles,Bandar_Abbas__Los_Angeles,23139.026645557828,23139.026645557828,0.0,0.0,False,False,False
Bab_el_Mandeb,Bandar_Abbas,Manzanillo_MX,Bandar_Abbas__Manzanillo_MX,24385.756733817434,24385.756733817434,0.0,0.0,False,False,False
Bab_el_Mandeb,Bandar_Abbas,Miami,Bandar_Abbas__Miami,19725.841599772237,21835.78900771847,2109.9474079462343,10.696361913250874,True,False,False
Bab_el_Mandeb,Bandar_Abbas,Mombasa,Bandar_Abbas__Mombasa,4652.4868129390115,4652.4868129390115,0.0,0.0,False,False,False
Bab_el_Mandeb,Bandar_Abbas,Mumbai,Bandar_Abbas__Mumbai,2339.5299429288552,2339.5299429288552,0.0,0.0,False,False,False
Bab_el_Mandeb,Bandar_Abbas,New_York,Bandar_Abbas__New_York,18003.739143460123,21655.57419974361,3651.8350562834858,20.283758985755014,True,False,False
Bab_el_Mandeb,Bandar_Abbas,Norfolk,Bandar_Abbas__Norfolk,18329.103069644458,21980.938125927943,3651.8350562834858,19.923697533958613,True,False,False
